,Numero_linea_1,Catalogo_1,Clasificacion,Identificacion,Año,Dia,Fraccion_dia,Signo_derivada_1,Derivada_1,Signo_derivada_2,Derivada_2,Exponente,Signo_BSTAR,BSTAR,Exponente_BSTAR,Efemerides,Numero_elemento,Checksum_1,Numero_linea_2,Catalogo_2,Inclinacion,Ascencion,Excentricidad,Perigeo,Anomalia_media,Revoluciones_dia,Revoluciones_epoch,Checksum_2,Periodo,Semieje_mayor,Semieje_menor
115,1,27168,U,02001A,23,334,.32458031, ,.00000102, ,00000,+0, ,00000,+0,0, 999,9,2,27168,10.0863,26.7712,0.0098632,355.5699,182.3396,1.00271583,2232.0,7,86165.9878252844,42164.8012195965,42164.6606579289
116,1,27380,U,02007A,23,333,.74196046,-,.00000207, ,00000,+0, ,00000,+0,0, 999,8,2,27380,4.5715,80.1142,0.0003387,178.945,46.915,1.00270965,7975.0,8,86166.5188920841,42164.974468954,42164.8339067089
117,1,27414,U,02019A,23,334,.60340921,-,.00000153, ,00000,+0, ,00000,+0,0, 999,8,2,27414,7.1465,66.6817,0.0002589,197.9162,1.855,1.00270705,7923.0,8,86166.7423202021,42165.0473575651,42164.906795077
118,1,27424,U,02022A,23,334,.80512997, ,.00002892, ,00000,+0, ,63100,-3,0, 999,4,2,27424,98.3072,278.8337,0.0001759,58.0464,28.868,14.58619111,14764.0,8,5923.4106661859,7075.7753905163,7075.7518025292
119,1,27426,U,02023A,23,334,.65710226,-,.00000048, ,00000,+0, ,00000,+0,0, 999,3,2,27426,2.4849,86.8309,0.0003493,166.5279,302.3512,1.0027199,7898.0,6,86165.6380809835,42164.6871226907,42164.5465614035
120,1,27438,U,02027A,23,334,.10112252,-,.00000178, ,00000,+0, ,00000,+0,0, 999,9,2,27438,4.3968,80.7853,0.0002936,161.2369,198.6209,1.00272179,7864.0,4,86165.4756699762,42164.6341393777,42164.4935782671
121,1,27445,U,02030A,23,334,.19817057,-,.00000144, ,00000,+0, ,00000,+0,0, 999,8,2,27445,1.3356,89.1577,0.0001872,176.382,139.7729,1.00272207,7862.0,6,86165.4516091383,42164.6262900121,42164.4857289277
122,1,27464,U,02036A,23,334,.46154087, ,.00000047, ,00000,+0, ,25737,-3,0, 999,1,2,27464,82.485,206.2647,0.002573,130.7834,229.5485,12.4459337,97216.0,0,6942.0263744455,7865.3306144038,7865.304394335
123,1,27465,U,02036B,23,334,.79870506, ,.00000027, ,00000,+0, ,11543,-3,0, 999,7,2,27465,82.4845,202.97,0.002671,125.4885,234.8694,12.44915505,97244.0,4,6940.2300519986,7863.9737311187,7863.9475155733
124,1,27513,U,02041A,23,334,.04708140, ,.00000022, ,00000,+0, ,00000,+0,0, 999,6,2,27513,3.4219,84.267,0.0005931,172.8037,252.7047,1.00270625,7764.0,6,86166.8110675484,42165.0697848934,42164.9292223305
125,1,27540,U,02048A,23,334,.43566920, ,.00000054, ,00000,+0, ,00000,+0,0, 999,9,2,27540,86.7468,30.4485,0.8708453,287.467,1.7981,0.37582337,2313.0,5,229895.2297724328,81110.9428432903,81110.6724497617
126,1,27566,U,02055A,23,334,.43005189, ,.00000092, ,00000,+0, ,00000,+0,0, 999,2,2,27566,9.1865,46.752,0.0002625,297.1948,68.8818,1.00266921,7690.0,4,86169.9941898086,42166.1082028506,42165.967636826
127,1,27606,U,02058B,23,334,.05700984, ,.00001430, ,00000,+0, ,23171,-3,0, 999,8,2,27606,64.5552,214.5069,0.0064117,191.758,168.2028,14.73850003,12490.0,1,5862.1976336896,7026.9432631796,7026.9198379805
128,1,27607,U,02058C,23,334,.59171869, ,.00001781, ,00000,+0, ,26080,-3,0, 999,3,2,27607,64.5569,114.5455,0.004976,186.9788,173.0629,14.77982604,12702.0,5,5845.8062879879,7013.8384167564,7013.815035244
129,1,27612,U,02058H,23,334,.17353418, ,.00002318, ,00000,+0, ,31262,-3,0, 999,0,2,27612,64.5564,321.2848,0.0020308,184.5427,175.5497,14.81405851,12990.0,8,5832.2977421533,7003.0291538564,7003.005808378
130,1,27632,U,02062A,23,334,.34215906,-,.00000062, ,00000,+0, ,00000,+0,0, 999,2,2,27632,7.2534,66.1366,0.0006626,176.6276,200.2181,1.00274934,7654.0,2,86163.1083197721,42163.8618353774,42163.7212768414
131,1,27640,U,03001A,23,334,.03176294, ,.00000319, ,00000,+0, ,17251,-3,0, 999,1,2,27640,98.7153,339.4664,0.0014426,15.4077,344.7535,14.19353517,8220.0,2,6087.278395774,7205.6791340055,7205.6551129679
132,1,27651,U,03004A,23,333,.58047281, ,.00006025, ,00000,+0, ,57601,-3,0, 999,1,2,27651,39.9924,130.9965,0.0020711,256.4195,103.4288,14.93304902,13223.0,7,5785.824441096,6965.7782393098,6965.755018012
133,1,27663,U,03005A,23,333,.53002498,-,.00000007, ,00000,+0, ,00000,+0,0, 999,3,2,27663,55.1997,251.9828,0.0135613,45.4323,152.4501,2.00561078,15264.0,2,43079.1461940586,26560.5787857363,26560.4902427066
134,1,27691,U,03008A,23,334,.17835649, ,.00000057, ,00000,+0, ,00000,+0,0, 999,4,2,27691,9.0953,50.9964,0.0002755,209.2461,102.664,1.00269642,2229.0,3,86167.6558095221,42165.3453631246,42165.2047996431
135,1,27704,U,03010A,23,333,.50532708,-,.00000100, ,00000,+0, ,00000,+0,0, 999,8,2,27704,55.1153,1.8914,0.0251607,320.8236,77.3573,2.00555148,15144.0,7,43080.4199551138,26561.1023439948,26561.0137992198
136,1,27711,U,03012A,23,334,.67497519,-,.00000191, ,00000,+0, ,00000,+0,0, 999,7,2,27711,10.9257,36.7572,0.0096203,356.1203,71.504,1.00274798,2232.0,8,86163.2251804686,42163.8999591734,42163.7594005103
137,1,27718,U,03014A,23,334,.57341084,-,.00000214, ,00000,+0, ,00000,+0,0, 999,6,2,27718,2.3139,87.4083,0.0002859,168.1132,167.6333,1.00269354,7560.0,8,86167.9033057299,42165.4261030726,42165.2855393219
138,1,27811,U,03020A,23,334,.10399428,-,.00000076, ,00000,+0, ,00000,+0,0, 999,7,2,27811,5.0163,78.7584,0.0008684,172.795,204.6158,1.00271618,7501.0,7,86165.9577488816,42164.791407793,42164.6508461581
139,1,27825,U,03026A,23,333,.82815918, ,.00000131, ,00000,+0, ,00000,+0,0, 999,4,2,27825,7.434,34.4422,0.0002749,205.7996,170.354,1.00270811,7501.0,6,86166.6512301372,42165.017641401,42164.877079012
140,1,27831,U,03028B,23,333,.74910612,-,.00000143, ,00000,+0, ,00000,+0,0, 999,5,2,27831,4.5365,80.4775,0.0006313,169.454,243.8764,1.00271939,7499.0,4,86165.6819062809,42164.7014198037,42164.5608584688
141,1,27843,U,03031D,23,333,.64972434, ,.00000260, ,00000,+0, ,14038,-3,0, 999,0,2,27843,98.7079,338.52,0.0010934,61.7353,298.4926,14.20867847,5854.0,8,6080.7907070614,7200.5584535799,7200.5344496127
142,1,27844,U,03031E,23,333,.99396862, ,.00000788, ,00000,+0, ,36943,-3,0, 999,8,2,27844,98.6789,338.8558,0.0009937,11.7886,348.3523,14.22980546,5934.0,3,6071.7625580245,7193.429576785,7193.4055965828
143,1,27848,U,03031J,23,333,.99320635, ,.00000655, ,00000,+0, ,31338,-3,0, 999,3,2,27848,98.6822,339.2022,0.0010112,26.8532,333.3167,14.22463231,5912.0,9,6073.9707091944,7195.1735203992,7195.1495343834
144,1,27854,U,03034A,23,334,.72663719, ,.00000021, ,00000,+0, ,00000,+0,0, 999,3,2,27854,0.7881,91.7565,0.0002789,164.5641,313.7373,1.00271886,7922.0,8,86165.7274502646,42164.7162776006,42164.5757162162
145,1,27858,U,03036A,23,333,.83726152, ,.00001721, ,00000,+0, ,23976,-3,0, 999,0,2,27858,73.9324,216.155,0.0006877,140.4583,219.7095,14.78625233,9380.0,7,5843.2656275385,7011.8060683208,7011.7826935835
146,1,27868,U,03037A,23,334,.10305639, ,.00000030, ,00000,+0, ,14332,-3,0, 999,4,2,27868,82.4713,193.0171,0.0021024,292.0935,67.7914,12.45160298,92188.0,9,6938.8656335074,7862.9430157396,7862.9168036302
147,1,27869,U,03037B,23,333,.81795839, ,.00000029, ,00000,+0, ,13491,-3,0, 999,0,2,27869,82.4704,189.9797,0.0021746,289.0134,70.8591,12.45476055,92208.0,6,6937.1064705054,7861.614000912,7861.587793233
148,1,27875,U,03040A,23,334,.23315590,-,.00000122, ,00000,+0, ,00000,+0,0, 999,3,2,27875,8.5059,56.0177,0.0003855,164.7309,272.4021,1.00471929,2230.0,3,85994.1685801613,42108.7301072494,42108.5897325019
149,1,27939,U,03042A,23,334,.78480948, ,.00003202, ,00000,+0, ,55385,-3,0, 999,7,2,27939,98.2646,123.3065,0.0011755,335.4138,162.2388,14.69038781,7899.0,3,5881.3968097688,7042.2774427688,7042.2539664513
150,1,27944,U,03042F,23,334,.80907948, ,.00000290, ,00000,+0, ,65399,-4,0, 999,1,2,27944,98.2862,108.7874,0.0013467,62.281,297.9757,14.6342358,7749.0,7,5903.9639090686,7060.2802313187,7060.2566949866
151,1,27954,U,03044A,23,334,.72080292, ,.00000141, ,00000,+0, ,00000,+0,0, 999,7,2,27954,0.0113,97.2273,0.0002215,73.9715,7.6222,1.00269098,7383.0,1,86168.1233035526,42165.4978722398,42165.3573082498
152,1,28051,U,03046A,23,334,.76721609, ,.00000759, ,00000,+0, ,27105,-3,0, 999,0,2,28051,98.3388,34.2589,0.0058657,241.1912,257.9265,14.35902306,4718.0,8,6017.1224489976,7150.2085564822,7150.1847203628
153,1,28054,U,03048A,23,334,.82525525, ,.00000439, ,00000,+0, ,25578,-3,0, 999,8,2,28054,99.0191,334.4695,0.0006367,255.7374,230.9651,14.13904032,3810.0,4,6110.7400533956,7224.1820679803,7224.1579852609
154,1,28058,U,03049B,23,334,.63490587, ,.00000766, ,00000,+0, ,22056,-3,0, 999,2,2,28058,98.6181,205.9738,0.0013739,116.1044,244.1564,14.47520061,6175.0,7,5968.8291946926,7111.8989489343,7111.8752405248
155,1,28089,U,03053A,23,334,.42509159,-,.00000072, ,00000,+0, ,00000,+0,0, 999,6,2,28089,3.9783,82.0454,0.00054,154.6341,148.9296,1.00272075,7335.0,6,86165.5650389204,42164.663294196,42164.5227329882
156,1,28117,U,03057A,23,334,.76553635,-,.00000094, ,00000,+0, ,00000,+0,0, 999,1,2,28117,7.7578,37.2369,0.0002654,194.3186,188.5352,1.00272718,7310.0,5,86165.012501207,42164.4830397325,42164.3424791256
157,1,28129,U,03058A,23,333,.04256533,-,.00000077, ,00000,+0, ,00000,+0,0, 999,3,2,28129,54.3338,59.6107,0.0066589,332.0122,27.6498,2.00562475,14611.0,5,43078.8461301148,26560.4554487008,26560.3669060823
158,1,28158,U,04004A,23,334,.81498312,-,.00000215, ,00000,+0, ,00000,+0,0, 999,0,2,28158,10.7928,32.2348,0.0002118,245.3032,172.6494,1.00271667,2229.0,4,86165.915641953,42164.7776712776,42164.6371096885
159,1,28184,U,04007A,23,334,.04647226, ,.00000048, ,00000,+0, ,00000,+0,0, 999,0,2,28184,3.6691,83.1508,0.000702,176.0485,247.1912,1.00271843,7225.0,3,86165.7644010792,42164.7283320492,42164.5877706246
160,1,28187,U,04008A,23,334,.17360024, ,.00000112, ,00000,+0, ,00000,+0,0, 999,8,2,28187,3.4548,82.8266,0.0003175,173.136,96.1141,1.00271561,7225.0,2,86166.0067304627,42164.8073870189,42164.6668253308
161,1,28190,U,04009A,23,334,.06261463,-,.00000068, ,00000,+0, ,00000,+0,0, 999,9,2,28190,55.6233,313.0185,0.0092096,141.755,237.5385,2.0056465,14432.0,1,43078.3789665826,26560.2634271756,26560.1748851972
162,1,28220,U,04012A,23,334,.62897470, ,.00010214, ,00000,+0, ,66588,-3,0, 999,2,2,28220,97.9823,349.3723,0.0009813,358.1895,1.9295,15.08070782,7006.0,2,5729.1740567652,6920.2346529338,6920.2115834613
163,1,28252,U,04017A,23,334,.44206104,-,.00000041, ,00000,+0, ,00000,+0,0, 999,1,2,28252,0.0374,52.3938,0.0003037,202.1571,222.5563,1.00271959,7138.0,4,86165.6647198844,42164.6958130912,42164.555251775
164,1,28358,U,04022A,23,334,.60715119,-,.00000002, ,00000,+0, ,00000,+0,0, 999,0,2,28358,0.0148,316.5757,0.0001028,311.4678,18.7626,1.00270976,7130.0,9,86166.5094393816,42164.971385212,42164.8308229772
165,1,28361,U,04023A,23,333,.80228902, ,.00000018, ,00000,+0, ,00000,+0,0, 999,1,2,28361,54.337,124.3907,0.0147036,274.5416,90.1684,2.00561885,14240.0,4,43078.9728566821,26560.5075378969,26560.4189951047
166,1,28366,U,04025A,23,334,.16099085, ,.00000516, ,00000,+0, ,17586,-3,0, 999,0,2,28366,98.0942,179.1741,0.0107091,176.5153,183.6805,14.37135973,1803.0,1,6011.9572276548,7146.1160470261,7146.0922245496
167,1,28369,U,04025D,23,333,.84534454, ,.00001438, ,00000,+0, ,35350,-3,0, 999,4,2,28369,98.5146,306.3768,0.0033002,353.8477,6.2309,14.53570804,2893.0,0,5943.9828979944,7092.148881066,7092.1252384958
168,1,28370,U,04025E,23,334,.51932608, ,.00001023, ,00000,+0, ,28072,-3,0, 999,7,2,28370,98.6067,307.4071,0.0056636,192.7487,167.2277,14.48373598,2550.0,0,5965.3117206297,7109.1046122306,7109.0809131363
169,1,28371,U,04025F,23,334,.80152354, ,.00001141, ,00000,+0, ,27405,-3,0, 999,2,2,28371,98.457,300.1432,0.002404,271.9282,87.9161,14.55172127,3054.0,9,5937.4419284764,7086.9449582955,7086.9213330732
170,1,28372,U,04025G,23,334,.79239919, ,.00000979, ,00000,+0, ,25954,-3,0, 999,9,2,28372,98.5683,307.2855,0.0046805,100.1185,260.5293,14.50373746,2715.0,4,5957.0852160199,7102.5672023108,7102.5435250098
171,1,28376,U,04026A,23,334,.84031328, ,.00002770, ,00000,+0, ,61255,-3,0, 999,9,2,28376,98.2296,276.4274,0.0001387,61.749,298.3849,14.58020387,3066.0,8,5925.8430657321,7077.7123303528,7077.6887359086
172,1,28378,U,04027A,23,334,.18917233,-,.00000041, ,00000,+0, ,00000,+0,0, 999,4,2,28378,0.8765,91.7535,0.0001465,118.1195,175.9382,1.00272244,7103.0,6,86165.4198144802,42164.6159176418,42164.475356592
173,1,28380,U,04028A,23,334,.14248255, ,.00000124, ,00000,+0, ,11154,-3,0, 999,2,2,28380,82.9628,43.5301,0.0038567,335.3395,87.8765,13.76180356,97214.0,8,6278.2468608352,7355.6050429232,7355.5805220887
174,1,28413,U,04035A,23,334,.49029993, ,.00006583, ,00000,+0, ,54181,-3,0, 999,3,2,28413,97.6789,351.5912,0.0013162,73.0917,287.1748,14.99367207,4745.0,7,5762.4309506457,6946.9893439668,6946.9661853042
175,1,28414,U,04035B,23,334,.77211653, ,.00005466, ,00000,+0, ,48689,-3,0, 999,6,2,28414,97.6829,350.817,0.0007252,76.7915,283.4115,14.96410191,4734.0,5,5773.8179357267,6956.1381719047,6956.1149827433
176,1,28419,U,04037A,23,334,.81308675, ,.00000039, ,00000,+0, ,20040,-3,0, 999,1,2,28419,82.4849,188.0459,0.0016273,143.4223,216.7972,12.45646658,87236.0,1,6936.1563686706,7860.8961699808,7860.8699646948
177,1,28420,U,04037B,23,334,.83086962, ,.00000021, ,00000,+0, ,78620,-4,0, 999,6,2,28420,82.4852,190.8623,0.0013773,152.8954,207.2849,12.45295703,87215.0,4,6938.1111483688,7862.3730300503,7862.346819841
178,1,28446,U,04041A,23,334,.65814653,-,.00000080, ,00000,+0, ,00000,+0,0, 999,3,2,28446,0.0178,339.8454,0.0002615,276.5638,304.749,1.00271325,7002.0,6,86166.2095319873,42164.8735467818,42164.7329848731
179,1,28470,U,04044A,23,334,.51546088, ,.00006412, ,00000,+0, ,41313,-3,0, 999,2,2,28470,97.2012,159.0698,0.0040306,212.2286,147.6479,15.07976046,4715.0,8,5729.5339822659,6920.5244844544,6920.5014140157
180,1,28474,U,04045A,23,332,.71741455,-,.00000099, ,00000,+0, ,00000,+0,0, 999,2,2,28474,55.443,2.2736,0.0164851,285.1497,255.592,2.0055787,13974.0,5,43079.8352615133,26560.8620160731,26560.7734720992
181,1,28485,U,04047A,23,333,.90339501, ,.00013029, ,00000,+0, ,66915,-3,0, 999,0,2,28485,20.5545,169.0315,0.0008928,216.6017,143.3809,15.1400969,4388.0,1,5706.7005958198,6902.1257626467,6902.1027535424
182,1,28492,U,04049A,23,334,.79901399, ,.00005616, ,00000,+0, ,50577,-3,0, 999,8,2,28492,98.3035,310.7981,0.0014366,131.8935,228.3512,14.95966253,1447.0,3,5775.5313548507,6957.5142908942,6957.4910971453
183,1,28493,U,04049B,23,334,.25819029, ,.00002989, ,00000,+0, ,44573,-3,0, 999,7,2,28493,98.1348,81.4277,0.0005052,48.0253,312.1386,14.75598509,1810.0,1,5855.2512402952,7021.3911295125,7021.3677228221
184,1,28521,U,05002A,23,334,.50635612, ,.00000162, ,00000,+0, ,12188,-3,0, 999,9,2,28521,82.9516,26.7255,0.0041642,100.0062,260.5804,13.87737522,95520.0,5,6225.9612232348,7314.7095177763,7314.6851332722
185,1,28526,U,05003A,23,334,.74317150,-,.00000243, ,00000,+0, ,00000,+0,0, 999,2,2,28526,4.1128,81.4749,0.0003157,159.3769,58.5997,1.00271709,6899.0,2,86165.8795503326,42164.7658971304,42164.6253355806
186,1,28542,U,05005A,23,333,.97223518, ,.00000159, ,00000,+0, ,00000,+0,0, 999,5,2,28542,1.9306,88.2504,0.0005524,172.4918,186.8829,1.0027052,6885.0,3,86166.901298607,42165.099220807,42164.958658146
187,1,28626,U,05008A,23,334,.51881512,-,.00000197, ,00000,+0, ,00000,+0,0, 999,9,2,28626,0.0443,151.1786,9e-05,61.1774,318.4631,1.00274063,6874.0,5,86163.8567492772,42164.1059973564,42163.9654380064
188,1,28628,U,05009A,23,334,.42108854,-,.00000253, ,00000,+0, ,00000,+0,0, 999,6,2,28628,4.0484,39.6675,0.0003425,219.6684,104.9173,1.00271728,6834.0,8,86165.8632231809,42164.7605707332,42164.6200092011
189,1,28649,U,05017A,23,334,.15053145, ,.00003238, ,00000,+0, ,37653,-3,0, 999,3,2,28649,97.6442,20.6066,1.35e-05,97.6069,262.5162,14.85981618,551.0,5,5814.3384112844,6988.6455314141,6988.6222338853
190,1,28654,U,05018A,23,334,.82505746, ,.00000510, ,00000,+0, ,29699,-3,0, 999,4,2,28654,98.8959,48.2966,0.0013337,267.7294,92.2351,14.13068388,95510.0,8,6114.3537519997,7227.0298893634,7227.0057971504
191,1,28659,U,05019A,23,333,.72412080, ,.00000010, ,00000,+0, ,00000,+0,0, 999,2,2,28659,0.0153,356.673,0.0003004,248.1749,325.1506,1.00272039,6785.0,5,86165.5959743673,42164.6733862602,42164.5328250188
192,1,28702,U,05022A,23,334,.44641219,-,.00000177, ,00000,+0, ,00000,+0,0, 999,8,2,28702,0.8916,90.1381,0.0006643,174.9178,235.7311,1.00270578,6750.0,3,86166.8514566656,42165.0829609626,42164.9423983558
193,1,28737,U,05024A,23,334,.49667464, ,.00009289, ,00000,+0, ,69959,-3,0, 999,7,2,28737,97.7652,334.0571,0.0022923,335.9274,24.0877,15.02516042,756.0,1,5750.3545775786,6937.2800429099,6937.2569166144
194,1,28786,U,05028A,23,334,.50902860,-,.00000354, ,00000,+0, ,00000,+0,0, 999,2,2,28786,0.0142,322.1273,0.0002686,302.117,107.6368,1.00270899,6700.0,6,86166.5756083428,42164.9929714178,42164.852409111
195,1,28790,U,05030A,23,334,.18412557, ,.00000163, ,00000,+0, ,00000,+0,0, 999,0,2,28790,2.6146,86.1901,0.0001723,167.4937,274.3017,1.00270917,6697.0,1,86166.5601402648,42164.9879252893,42164.8473629993
196,1,28810,U,05031B,23,334,.22642371, ,.00007056, ,00000,+0, ,63947,-3,0, 999,9,2,28810,98.0006,52.3532,0.0025063,7.4036,352.755,14.9543779,99131.0,9,5777.5723321797,6959.1533080794,6959.1301088667
197,1,28868,U,05036A,23,334,.65771142,-,.00000066, ,00000,+0, ,00000,+0,0, 999,5,2,28868,1.9168,87.9808,9.71e-05,155.765,315.0081,1.00272494,6683.0,5,86165.2049863246,42164.5458342259,42164.4052734097
198,1,28874,U,05038A,23,334,.72943523,-,.00000063, ,00000,+0, ,00000,+0,0, 999,3,2,28874,55.6724,310.4465,0.014026,281.4095,242.9544,2.00569556,13318.0,9,43077.3252546862,26559.830309986,26559.7417694515
199,1,28885,U,05041B,23,334,.75987986, ,.00000140, ,00000,+0, ,00000,+0,0, 999,8,2,28885,2.2607,87.2816,0.0003309,170.396,131.4379,1.0027177,6642.0,4,86165.8271316044,42164.748796598,42164.6082351052
200,1,28890,U,05043A,23,334,.81769018, ,.00001050, ,00000,+0, ,21850,-3,0, 999,8,2,28890,98.1789,94.4833,0.0014077,313.8744,46.1293,14.62033197,96476.0,4,5909.5785360611,7064.7557057853,7064.7321545337
201,1,28893,U,05043D,23,334,.35725107, ,.00001195, ,00000,+0, ,24547,-3,0, 999,7,2,28893,98.1726,95.0264,0.0014043,312.4669,47.5345,14.62378047,96478.0,8,5908.1849715431,7063.6450140724,7063.6214665234
202,1,28895,U,05043F,23,334,.06159019, ,.00003793, ,00000,+0, ,69252,-3,0, 999,8,2,28895,98.176,105.1652,0.0014991,269.214,90.7346,14.66479971,96534.0,3,5891.6590549193,7050.4669459741,7050.4434423559
203,1,28899,U,05044A,23,334,.75418646,-,.00000254, ,00000,+0, ,00000,+0,0, 999,5,2,28899,3.9759,41.5419,0.0002477,224.2956,218.3706,1.00272903,6618.0,7,86164.8535297716,42164.4311783853,42164.2906179513
204,1,28903,U,05046B,23,334,.72306552, ,.00000111, ,00000,+0, ,00000,+0,0, 999,3,2,28903,3.1372,82.614,3.05e-05,64.9873,43.1444,1.00272352,6617.0,8,86165.3270085856,42164.5856415704,42164.4450806215
205,1,28908,U,05048A,23,333,.56514406, ,.00000040, ,00000,+0, ,18132,-3,0, 999,0,2,28908,82.4687,182.7513,0.0008354,86.275,332.2368,12.55545829,82211.0,6,6881.4692386669,7819.5229446786,7819.4968773155
206,1,28912,U,05049B,23,333,.86021693, ,.00000131, ,00000,+0, ,00000,+0,0, 999,2,2,28912,7.2269,62.4975,0.000229,191.8206,169.5996,1.00276838,6575.0,6,86161.472303305,42163.3281112819,42163.1875545251
207,1,28924,U,05052A,23,334,.17618962, ,.00000018, ,00000,+0, ,00000,+0,0, 999,9,2,28924,1.8491,87.7957,0.0006692,161.4027,57.0295,1.0027168,6565.0,2,86165.9044707339,42164.7740268978,42164.6334653209
208,1,28935,U,06003A,23,334,.44223508,-,.00000047, ,00000,+0, ,00000,+0,0, 999,9,2,28935,0.0158,317.2695,0.0002202,245.5593,275.2469,1.00272333,6519.0,2,86165.343335534,42164.5909679123,42164.4504069456
209,1,28945,U,06007A,23,334,.80000000,-,.00000207, ,00000,+0, ,00000,+0,0, 999,2,2,28945,0.014,198.568,0.0005843,39.158,89.702,1.00271096,6488.0,6,86166.4063191251,42164.937744427,42164.7971823043
210,1,28946,U,06007B,23,334,.32336199, ,.00000096, ,00000,+0, ,00000,+0,0, 999,6,2,28946,0.0912,230.6526,0.0007775,16.1615,311.5364,1.00270459,6497.0,0,86166.9537186421,42165.1163216947,42164.9757589767
211,1,29045,U,06010A,23,334,.05188372,-,.00000319, ,00000,+0, ,00000,+0,0, 999,8,2,29045,0.0139,276.0028,0.0002195,339.5579,323.8582,1.00271298,6461.0,6,86166.2327339175,42164.8811159238,42164.7405539899
212,1,29055,U,06012A,23,334,.10973778, ,.00000129, ,00000,+0, ,00000,+0,0, 999,7,2,29055,0.0469,285.9626,0.0005577,318.7299,242.7327,1.0027315,6442.0,5,86164.6412823373,42164.361936727,42164.2213765238
213,1,29079,U,06014A,23,334,.79107782, ,.00032983, ,00000,+0, ,14405,-2,0, 999,4,2,29079,97.3338,90.1533,0.0007433,172.578,187.5568,15.22020746,97727.0,1,5676.6637529131,6877.8852103317,6877.8622820364
214,1,29107,U,06016A,23,334,.83820302, ,.00001218, ,00000,+0, ,23917,-3,0, 999,9,2,29107,98.3963,307.6535,0.0004321,82.4845,277.6848,14.64531958,93692.0,6,5899.4957076928,7056.71757016,7056.6940457045
215,1,29108,U,06016B,23,334,.48403574, ,.00003516, ,00000,+0, ,66817,-3,0, 999,8,2,29108,98.3971,306.8223,0.0001337,84.7838,275.3517,14.64813778,93672.0,1,5898.3606856816,7055.8124321598,7055.7889107217
216,1,29155,U,06018A,23,334,.09946909,-,.00000238, ,00000,+0, ,00000,+0,0, 999,0,2,29155,2.1039,87.6262,0.0086725,246.5169,96.6936,0.99156592,6418.0,5,87134.9027405056,42480.3001791709,42480.1585657479
217,1,29162,U,06020A,23,334,.58487337,-,.00000028, ,00000,+0, ,00000,+0,0, 999,7,2,29162,0.0115,159.9169,0.0003006,83.8686,282.9869,1.00270726,6414.0,1,86166.7242740419,42165.0414703963,42164.9009079278
218,1,29228,U,06021A,23,334,.10363709, ,.00003836, ,00000,+0, ,27023,-3,0, 999,2,2,29228,69.935,214.3276,0.0006777,300.9608,59.0888,15.05869688,96221.0,9,5737.5482545738,6926.9764397666,6926.9533478195
219,1,29236,U,06023A,23,334,.44441066,-,.00000118, ,00000,+0, ,00000,+0,0, 999,6,2,29236,0.0514,116.7302,0.0002144,133.8511,239.4691,1.00272003,6394.0,8,86165.6269098364,42164.6834783305,42164.5429170554
220,1,29252,U,06029A,23,334,.75869772, ,.00020586, ,00000,+0, ,68662,-3,0, 999,4,2,29252,64.5185,115.1275,0.0004213,244.7732,115.2961,15.31112026,96005.0,9,5642.9574409208,6850.6323280887,6850.6094906443
221,1,29268,U,06031A,23,334,.81656764, ,.00000946, ,00000,+0, ,19162,-3,0, 999,5,2,29268,97.8818,187.0397,0.0015685,134.6758,317.1787,14.63313576,92558.0,6,5904.4077371425,7060.6340626728,7060.6105251612
